State,Unique.ID,Year,DOY,Month,Family,Genus,Species,Taxon,Group,Site.ID,Sample,Treatment,Trap.height,Nest.biology,Sociality,LAT,LON
MI,9-0204,2009,176,6,Apidae,Ceratina,calcarata,Ceratina.calcarata,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0208,2009,176,6,Apidae,Ceratina,calcarata,Ceratina.calcarata,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0211,2009,176,6,Apidae,Ceratina,calcarata,Ceratina.calcarata,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0213,2009,176,6,Apidae,Ceratina,calcarata,Ceratina.calcarata,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0215,2009,176,6,Apidae,Ceratina,calcarata,Ceratina.calcarata,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0216,2009,176,6,Apidae,Ceratina,calcarata,Ceratina.calcarata,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0822,2009,211,7,Apidae,Ceratina,calcarata,Ceratina.calcarata,Small,PR09,2,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0095,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,platform,Stem,Subsocial,43.691889,-83.209333
MI,9-0096,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,platform,Stem,Subsocial,43.691889,-83.209333
MI,9-0195,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0197,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0200,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0201,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0202,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0205,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0206,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0207,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0209,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0210,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0214,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0217,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0218,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0219,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0221,2009,176,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,1,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0806,2009,211,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,2,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0808,2009,211,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,2,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0810,2009,211,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,2,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0824,2009,211,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,2,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0832,2009,211,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,2,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0863,2009,211,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,2,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0864,2009,211,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,2,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0866,2009,211,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,2,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,15585,2009,232,8,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,3,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,15950,2009,232,8,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,3,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,16316,2009,232,8,Apidae,Ceratina,dupla,Ceratina.dupla,Small,PR09,3,prairie,ground,Stem,Subsocial,43.691889,-83.209333
MI,9-0805,2009,211,7,Halictidae,Dufourea,monardae,Dufourea.monardae,Small,PR09,2,prairie,ground,Ground,Solitary,43.691889,-83.209333
MI,9-0804,2009,211,7,Halictidae,Halictus,confusus,Halictus.confusus,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0814,2009,211,7,Halictidae,Halictus,confusus,Halictus.confusus,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0811,2009,211,7,Halictidae,Halictus,ligatus,Halictus.ligatus,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0852,2009,211,7,Halictidae,Halictus,ligatus,Halictus.ligatus,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0978,2009,211,7,Halictidae,Halictus,ligatus,Halictus.ligatus,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0979,2009,211,7,Halictidae,Halictus,ligatus,Halictus.ligatus,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0966,2009,211,7,Halictidae,Lasioglossum,albipenne,Lasioglossum.albipenne,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1013,2009,211,7,Halictidae,Lasioglossum,albipenne,Lasioglossum.albipenne,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0100,2009,176,6,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,1,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0798,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0801,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0802,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0803,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0807,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0816,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0817,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0819,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0825,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0826,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0828,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0833,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0834,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0835,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0837,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0840,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0842,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0844,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0845,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0847,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0848,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0849,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0850,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0855,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0856,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0858,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0859,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0860,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0867,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0869,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0870,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0871,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0873,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0874,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0876,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0990,2009,211,7,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0104,2009,176,6,Halictidae,Lasioglossum,cressonii,Lasioglossum.cressonii,Small,PR09,1,prairie,platform,Wood,Eusocial,43.691889,-83.209333
MI,9-0196,2009,176,6,Halictidae,Lasioglossum,cressonii,Lasioglossum.cressonii,Small,PR09,1,prairie,ground,Wood,Eusocial,43.691889,-83.209333
MI,9-1747,2009,232,8,Halictidae,Lasioglossum,cressonii,Lasioglossum.cressonii,Small,PR09,3,prairie,platform,Wood,Eusocial,43.691889,-83.209333
MI,9-0971,2009,211,7,Halictidae,Lasioglossum,hitchensi,Lasioglossum.hitchensi,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0983,2009,211,7,Halictidae,Lasioglossum,hitchensi,Lasioglossum.hitchensi,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0101,2009,176,6,Halictidae,Lasioglossum,leucocomum,Lasioglossum.leucocomum,Small,PR09,1,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0797,2009,211,7,Halictidae,Lasioglossum,leucocomum,Lasioglossum.leucocomum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0799,2009,211,7,Halictidae,Lasioglossum,leucocomum,Lasioglossum.leucocomum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0809,2009,211,7,Halictidae,Lasioglossum,leucocomum,Lasioglossum.leucocomum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0812,2009,211,7,Halictidae,Lasioglossum,leucocomum,Lasioglossum.leucocomum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0815,2009,211,7,Halictidae,Lasioglossum,leucocomum,Lasioglossum.leucocomum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0829,2009,211,7,Halictidae,Lasioglossum,leucocomum,Lasioglossum.leucocomum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0838,2009,211,7,Halictidae,Lasioglossum,leucocomum,Lasioglossum.leucocomum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0839,2009,211,7,Halictidae,Lasioglossum,leucocomum,Lasioglossum.leucocomum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0851,2009,211,7,Halictidae,Lasioglossum,leucocomum,Lasioglossum.leucocomum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0854,2009,211,7,Halictidae,Lasioglossum,leucocomum,Lasioglossum.leucocomum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0857,2009,211,7,Halictidae,Lasioglossum,leucocomum,Lasioglossum.leucocomum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0865,2009,211,7,Halictidae,Lasioglossum,leucocomum,Lasioglossum.leucocomum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0981,2009,211,7,Halictidae,Lasioglossum,leucocomum,Lasioglossum.leucocomum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1749,2009,232,8,Halictidae,Lasioglossum,leucocomum,Lasioglossum.leucocomum,Small,PR09,3,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0098,2009,176,6,Halictidae,Lasioglossum,leucozonium,Lasioglossum.leucozonium,Small,PR09,1,prairie,platform,Ground,Solitary,43.691889,-83.209333
MI,9-0980,2009,211,7,Halictidae,Lasioglossum,leucozonium,Lasioglossum.leucozonium,Small,PR09,2,prairie,platform,Ground,Solitary,43.691889,-83.209333
MI,9-0099,2009,176,6,Halictidae,Lasioglossum,nymphaearum,Lasioglossum.nymphaearum,Small,PR09,1,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0194,2009,176,6,Halictidae,Lasioglossum,nymphaearum,Lasioglossum.nymphaearum,Small,PR09,1,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0220,2009,176,6,Halictidae,Lasioglossum,nymphaearum,Lasioglossum.nymphaearum,Small,PR09,1,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0974,2009,211,7,Halictidae,Lasioglossum,nymphaearum,Lasioglossum.nymphaearum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0982,2009,211,7,Halictidae,Lasioglossum,nymphaearum,Lasioglossum.nymphaearum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1001,2009,211,7,Halictidae,Lasioglossum,nymphaearum,Lasioglossum.nymphaearum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0102,2009,176,6,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,1,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0821,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0841,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0853,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0862,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0967,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0968,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0969,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0970,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0972,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0973,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0975,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0976,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0984,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0985,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0986,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0987,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0988,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0989,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0991,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0992,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0993,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0994,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0995,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0996,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0998,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0999,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1000,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1002,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1003,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1004,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1005,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1006,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1007,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1008,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1009,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1010,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1011,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1012,2009,211,7,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1745,2009,232,8,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,3,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1746,2009,232,8,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,3,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-1748,2009,232,8,Halictidae,Lasioglossum,pilosum,Lasioglossum.pilosum,Small,PR09,3,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0818,2009,211,7,Halictidae,Lasioglossum,versatum,Lasioglossum.versatum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0830,2009,211,7,Halictidae,Lasioglossum,versatum,Lasioglossum.versatum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0843,2009,211,7,Halictidae,Lasioglossum,versatum,Lasioglossum.versatum,Small,PR09,2,prairie,ground,Ground,Eusocial,43.691889,-83.209333
MI,9-0997,2009,211,7,Halictidae,Lasioglossum,versatum,Lasioglossum.versatum,Small,PR09,2,prairie,platform,Ground,Eusocial,43.691889,-83.209333
MI,9-0097,2009,176,6,Colletidae,Hylaeus,sp.,Unknown,Small,PR09,1,prairie,platform,Cavity,Solitary,43.691889,-83.209333
MI,9-0193,2009,176,6,Colletidae,Hylaeus,sp.,Unknown,Small,PR09,1,prairie,ground,Cavity,Solitary,43.691889,-83.209333
MI,9-0203,2009,176,6,Colletidae,Hylaeus,sp.,Unknown,Small,PR09,1,prairie,ground,Cavity,Solitary,43.691889,-83.209333
MI,9-0212,2009,176,6,Colletidae,Hylaeus,sp.,Unknown,Small,PR09,1,prairie,ground,Cavity,Solitary,43.691889,-83.209333
MI,9-0827,2009,211,7,Colletidae,Hylaeus,sp.,Unknown,Small,PR09,2,prairie,ground,Cavity,Solitary,43.691889,-83.209333
MI,9-0192,2009,176,6,Megachilidae,Osmia,simillima,Osmia.simillima,Large,PR09,1,prairie,ground,Cavity,Solitary,43.691889,-83.209333
MI,9-0222,2009,176,6,Andrenidae,Perdita,maculigera maculipennis,Perdita.maculigera.maculipennis,Small,PR09,1,prairie,ground,Ground,Solitary,43.691889,-83.209333
MI,9-0191,2009,176,6,Apidae,Xylocopa,virginica,Xylocopa.virginica,Bumble,PR09,1,prairie,ground,Wood,Subsocial,43.691889,-83.209333
MI,9-0026,2009,177,6,Halictidae,Agapostemon,virescens,Agapostemon.virescens,Green,PR10,1,prairie,platform,Ground,Solitary,42.329833,-85.6705
MI,9-0027,2009,177,6,Halictidae,Agapostemon,virescens,Agapostemon.virescens,Green,PR10,1,prairie,platform,Ground,Solitary,42.329833,-85.6705
MI,9-0028,2009,177,6,Halictidae,Agapostemon,virescens,Agapostemon.virescens,Green,PR10,1,prairie,platform,Ground,Solitary,42.329833,-85.6705
MI,9-1064,2009,212,7,Apidae,Apis,mellifera,Apis.mellifera,Honey,PR10,2,prairie,ground,Hive,Eusocial,42.329833,-85.6705
MI,12298,2009,233,8,Apidae,Apis,mellifera,Apis.mellifera,Honey,PR10,3,prairie,platform,Hive,Eusocial,42.329833,-85.6705
MI,9-0032,2009,177,6,Apidae,Bombus,bimaculatus,Bombus.bimaculatus,Bumble,PR10,1,prairie,ground,Hive,Eusocial,42.329833,-85.6705
